session_id,account_id,timestamp,merchant_id,cart_id,order_id,did_succeed,dt
fe7413c4-e79c-4705-98a7-0a8dbdcf6434,d422a0e7-6cf9-4bed-bb86-2c4e4cf33e34,2023-02-02T10:02:17.217+0000,8fbfb767-f8ef-41ed-8ed3-e7dd6a170ad0,582916a0-857d-4cd4-826e-9d6bb991aa8b,5bd8adaf-6032-49d7-bdb9-e67d18fe66fd,Success,2023-02-02
489471bd-d513-4ae3-a3d9-d7612d5f45ec,5f76fb2b-8286-42d5-b222-6fa8e4c743c7,2023-02-02T12:33:37.333+0000,267c4a87-66cc-4719-bac1-5398efd7ee4e,7cf846a9-99da-41e7-9373-5f2b1bae621a,b2ebe2ca-0236-4345-a2a5-ec7b748d4cc1,success,2023-02-02
2d081aed-22fd-42cd-b216-abe10e5a37a5,2e50ed06-774a-488e-adf8-67435c95f4ba,2023-02-02T13:03:24.324+0000,cb1ff5f7-d298-43fa-977a-c06a48b6711c,80ab79b6-c94b-498b-890a-3729b0b43b9c,05bb2f1c-86f6-405c-b3d9-8c309c05404d,success,2023-02-02
a6712ffb-0232-4761-b32c-e1eb349aa9a7,68e8188b-b33f-4d2f-829e-1291bfe80fae,2023-02-02T06:00:59.059+0000,f5f89455-f2c1-437b-a445-dbfb6be258e8,2b61f0a2-e083-4b87-8911-8c148b41cbc6,0f19d7bf-3cba-4207-98da-77f39aac8d32,Success,2023-02-02
1b44e17c-9a39-4551-8dd6-e29b6f08144b,f8cce57a-c1a4-4ab3-97d7-fdcbb88657f7,2023-02-02T06:48:10.481+0000,9e476403-606b-4e46-9f75-37d787dadbb0,05040880-fec1-4d6a-9d57-2d6c1d3a2199,9c8a7a27-a0c2-4330-9197-40f24beae652,Success,2023-02-02
ce32fcbd-b668-4cd4-aaa2-2d2f017c28ec,dc5a219b-0906-4a2b-a870-008920fc2f66,2023-02-02T09:40:17.401+0000,896f1041-90cc-4e85-8397-9c93486f19d4,f2224f2a-6e56-4e9a-b9b4-e705ef75f744,2d565799-b93e-4fa8-a6e1-ecc7ab60721b,Success,2023-02-02
8698763e-e866-4aaa-87b5-463761febbea,8cc8213c-023e-40a1-86df-e7063607ddb5,2023-02-02T09:04:56.456+0000,3c94c047-07bd-46f5-8fac-a54cc189efbf,334ee88a-9931-43c7-8a66-34824912a68a,510ec502-7115-4394-8845-ca0e37cab14d,success,2023-02-02
edb439b2-19a6-4607-aa9f-db247c49106b,d38d8842-cff4-4aa7-a3a4-4a56aba58a59,2023-02-02T11:38:18.381+0000,7dd5e87e-1a35-466b-8918-28f8b5872a5b,90b76b1a-3b65-4a8f-bcdf-62073cb3cf9f,9290b862-ae60-4ca1-b8ad-2df20cb3c3c3,success,2023-02-02
4d2f3401-7cf3-4054-bd49-8537123729be,64d78dcd-c133-448b-a2fe-506d0bc14511,2023-02-02T13:06:03.630+0000,5359e15a-0325-4bc4-9909-bec36d58ef32,c6970986-5b33-4dbf-9518-4016c368e075,9a20c8d9-fce9-4899-bfb4-76b6ec87f137,success,2023-02-02
eb9ffb83-aeab-4fbf-8170-d81cf75073b3,209d1f04-b7a3-4b25-a536-a4f29e081e28,2023-02-02T06:34:19.341+0000,8383a6a8-8fa0-4e77-a8a3-dd815e017b2f,83d94031-8b85-4185-ab96-9bd1d634d9ee,ee270679-ac08-476d-9824-e5947ee6b195,success,2023-02-02
ea014e47-4f91-4676-acdc-d52ab1459565,343ae826-1ec0-40dc-aa3d-a01704b3ab8f,2023-02-02T12:47:10.471+0000,76766d69-c566-49c9-827e-eea552194026,012ee9a8-5d78-409d-b641-2fb699a38d4b,1a819e2d-7617-41ba-94f4-412de2842a06,success,2023-02-02
ac6319bd-9590-4334-b4c2-46d3974dea9b,189b2264-9022-4e9b-bb34-91590da3c89d,2023-02-02T12:54:17.541+0000,c055428e-8208-49d8-b030-bb69925959bb,17624c1d-1c80-4f2c-8584-e5dd4e32ddcf,465c36c9-ed44-41cc-9677-4c3c141ed0de,success,2023-02-02
94f478db-0805-4e53-bdb7-d3fd2ed0f48a,ec33cacb-92e4-4088-a620-ad6a990bb2b0,2023-02-02T10:55:42.554+0000,9a9502bb-a34b-45af-b168-f42760c5ecf6,b2df13d5-2ccd-451b-8208-282fe18fd600,779513fd-e994-4c53-8ffa-ed2b78074ac0,success,2023-02-02
5bc7196e-2d09-476b-9efb-c2d940ec867e,a1bd66b2-5855-46cb-8a77-41137b080b27,2023-02-02T12:55:07.557+0000,e5578831-546c-4245-adb9-cb0431701f17,201f3b61-cf4a-4c87-9eb6-4e5bc015496b,fdae4379-1127-473e-8c65-4af6b582a9ac,success,2023-02-02
d7fe5a35-3ee8-4b12-aa29-e3a997c3cf50,268dc9e6-8709-4ff6-bb5b-fd2d82cd328c,2023-02-02T12:57:04.574+0000,133bb744-044b-4903-9779-78bd5a690e11,311c4687-7cee-472e-b490-6cd87bdee14a,34aecd79-8bb2-4b43-aedc-cf666f9a04fa,success,2023-02-02
8b3a0af8-da01-4fc2-b10b-e821ae7e1a3e,7c5965d0-bed6-42bf-b2e6-2cafd7a29202,2023-02-02T12:57:00.570+0000,4151a950-c6f1-4e94-afd4-4882bbc50921,a38574d1-a5ae-49e5-b7f4-6727c3d9da1b,d87257c4-bcd8-4706-8a91-fae23727fe93,success,2023-02-02
4ee1f50e-7fac-4d2f-8062-a948b79ad075,96449a2f-841f-4381-808f-6e48c89c48a9,2023-02-02T13:06:52.652+0000,566c73c8-b9b5-4dca-809a-d85015f0a104,14faa426-43de-45e0-9372-ee112c3970d7,10f45344-867a-4991-afcb-cee29a49831c,success,2023-02-02
43f7d4c4-77a8-4bcb-9dc3-904a1f3ebaab,77376f6d-cd47-4841-985b-dbce47bcd46e,2023-02-02T07:25:43.254+0000,dff3ba95-bc7e-441c-acfb-278f29a41c09,698c1557-808e-41f3-a847-59bb697684a1,e43fe5f9-b881-46bc-aa61-861a29c86371,success,2023-02-02
62d0ecb9-a168-406a-ba60-0fbb1b84ae53,e0bd64d6-ccd7-4982-939c-2dd6d0474142,2023-02-02T08:13:39.133+0000,afd35895-e923-4ba9-b019-e9d1a92f2d62,bc866da2-d39d-4f1b-b2ce-5da673c48e58,1a0a41c1-1535-4330-b56c-e96d5a392691,success,2023-02-02
d8c921e5-b8f5-4681-800c-ed458ccc75d8,21b28466-dfa7-459f-a684-29df2aa87766,2023-02-02T08:00:20.020+0000,6925512a-bcff-42ec-9d7d-f01b18b5a874,3871d300-09aa-4c0b-881e-b258f7c84863,734fec46-0dc1-43e5-8d02-bf42fa85a7f7,success,2023-02-02
dc828499-6d0c-44ff-9135-76bf80151bcd,161fdb53-07c3-4514-86ab-1e5a06fc2de2,2023-02-02T10:35:30.353+0000,c752aeb3-6d4e-475d-95d6-0c3b57b602e2,88772314-40ed-4ced-9654-338dc77346ad,c8ecb7d4-886a-43f9-b9f9-47f9ddd504e4,success,2023-02-02
fb640e58-77c0-4600-aa9e-838a7879b474,6a2a8a98-db3e-40f0-869a-c8558f002f06,2023-02-02T19:25:42.254+0000,444c0f80-f5e5-44eb-b7b7-54e2f5d035e0,e56cdca6-746f-4b29-b50a-2f59a955dbe5,114144cc-dda7-4087-a6ad-99bcf53412d2,Success,2023-02-02
f1a051dc-410e-411e-b9f3-b1ffb41d179d,89d0a138-e184-4059-8e0e-8457def5f7e1,2023-02-02T03:52:17.521+0000,79ce2c69-f444-4fa1-9b2a-786c3725676f,6a4a91fe-543e-4411-882b-7dc646782bc3,cd2fe2e4-19d2-4967-93d1-cf1f3075242e,success,2023-02-02
6879fe8b-b7cd-49d4-bdbc-238506fefc8e,null,2023-02-02T07:57:59.575+0000,bc775e4e-a890-4d3b-a51c-0c992e728450,5dbc63ed-8436-45f1-977c-c93faf47aa03,5a1f0742-ea0b-4532-8b33-92f9f573b308,success,2023-02-02
ab4fd9d2-3d09-48bf-aea6-d5aa53af5804,8d4422db-5cbb-4875-bb87-85b1caef5d81,2023-02-02T18:45:52.455+0000,5db0a395-d4d3-4474-b44a-e3a0e21af4e4,98e2c6a2-666e-422c-800b-b1d9553dc5ca,null,"error: parece que o seu cartão está sem limite ou saldo. para fazer o pedido, escolha outra forma de pagamento ou entre em contato com seu banco.",2023-02-02
2fd14010-1f5d-477e-9d84-4238fb200609,f8bad4ae-f58e-4c8d-bfe8-e33addd0dde3,2023-02-02T18:04:04.440+0000,2100d332-4254-4dd6-8e82-6164b6bb5f6e,444372ef-9a61-4f3c-91c6-d4a18e9ae471,2d9b43e2-6e28-4c67-8372-5d1693117422,success,2023-02-02
8ee9ff0f-f55f-4d8b-8145-6c837b56172b,e62707b8-c69f-4c74-b101-3b142fa00176,2023-02-02T12:30:29.302+0000,ac731074-020a-46d8-8dab-a06c0216006c,c5bb6c71-c9a2-48cc-9f2e-ebe45b89aaaf,f38b5f7d-1d12-4230-9956-f1335d9861b1,Success,2023-02-02
1919091a-ad16-42b0-8088-e61cef183398,86fdb1a6-aebd-4053-be3a-82205c40f809,2023-02-02T11:36:29.362+0000,ef45fb78-55c7-49de-b989-6d00ec988038,989f8f33-452c-493e-924b-f0fa19778bc3,e80eff54-3638-450a-b1a2-c910689f125a,success,2023-02-02
068be647-e912-4117-9cc8-09a01fb043f0,1b8387ff-13e8-4f92-81c5-864f5c9d592b,2023-02-02T12:40:47.404+0000,290fec14-8301-4675-a967-d8e279bf219d,3192fa76-6f0a-46cb-bf8a-a1c658dbc8f1,b6f5c12e-8178-4072-a15e-58b28e13e5e9,success,2023-02-02
98c988fa-aab8-42c1-a4b9-166c1a47648f,35930006-638e-4c0b-94e3-496da4034694,2023-02-02T01:41:28.412+0000,6349f7f7-fe26-4a04-9bfc-c22b3d2ce339,5a955897-581a-49ee-bf5b-4cec8d9758d2,a31eab69-2b39-4173-b696-bf86ebdae495,success,2023-02-02
516a4ce1-1864-44aa-80f8-7fa0b901a332,11f66b0d-6091-4b64-9de2-ebbcad5e0342,2023-02-02T13:44:31.443+0000,86a76ad0-b0f9-420c-8f8a-e7a5e384d51f,25088380-4ba8-40a5-8e45-3ccee51a11b5,3292f108-5c4d-47dd-89f0-feb3498f5355,success,2023-02-02
9e2f3897-a9e1-40cb-9c29-7b63b0634314,480ab0df-4eae-4103-9f02-664f0eaa5b9f,2023-02-02T10:48:50.485+0000,b6a7e5a6-9c0c-4abe-9c21-0faacb3b48a9,aa6e2bdd-da75-4cd2-bda8-f4521812d375,aca8ea54-24b9-4d1b-902d-b5c181876fff,success,2023-02-02
1b0aeb83-0874-4928-834d-c835a70fef7d,1bf42426-f7cf-4ed7-a2e1-085b3ff20810,2023-02-02T13:10:05.105+0000,9412795f-53a7-49fa-b3f3-7c71127cbf6d,a28b0f36-e565-43dd-92c7-b857d358c9fb,5c0067fe-511c-41e5-9e53-f0fe3f08005b,success,2023-02-02
86883f1c-f20b-449f-954b-77c67df46f21,883dff35-5da4-481d-9682-0d50ed789ef4,2023-02-02T19:59:01.591+0000,0c01864b-3b21-47ac-912d-a87afad9aa63,f7753afe-daa1-4176-88f9-2d5b3a1baa61,null,error: combo whisky jack daniel's. 1l e combo whisky jack daniel's. 1l estão indisponíveis. retire-os da sacola e tente novamente.,2023-02-02
0ef28d78-18a7-4556-88ee-4c8bf5852940,5c3238ad-97d2-48f4-939b-0dd268a33c43,2023-02-02T07:06:22.622+0000,c5188c1f-2263-4712-bb85-3ebaf08808a0,75f025fd-59e4-42ef-a23b-152fadd75a19,null,"error: para fazer seu pedido, escolha o pagamento via pix ou na entrega. se preferir, acesse a ajuda para mais detalhes.",2023-02-02
a4f1d989-1470-4246-b775-ba8f25d76e29,d55b4ef8-a743-46d9-8dfb-10daa53a6286,2023-02-02T07:17:43.174+0000,bbf5c241-8768-4259-95b0-2ce017ddc2b1,3c0376c2-e7a4-4ac6-876d-0bc5b339f077,9e31636e-1e5e-4098-889f-2542d1552bb8,"error: para fazer seu pedido, escolha o pagamento via pix ou na entrega. se preferir, acesse a ajuda para mais detalhes.",2023-02-02
a4f1d989-1470-4246-b775-ba8f25d76e29,d55b4ef8-a743-46d9-8dfb-10daa53a6286,2023-02-02T07:16:50.165+0000,bbf5c241-8768-4259-95b0-2ce017ddc2b1,3c0376c2-e7a4-4ac6-876d-0bc5b339f077,acfb13f6-4b67-4b40-a301-9568c2bd335d,"error: para fazer seu pedido, escolha o pagamento via pix ou na entrega. se preferir, acesse a ajuda para mais detalhes.",2023-02-02
e7198a56-caa4-4793-bdf6-495dc3e268ea,989497f7-0a0f-4c0f-877c-db1ed3cf1cae,2023-02-02T17:27:54.275+0000,25e385b5-8224-46b2-bd7d-11da0b8531de,23e1e017-53db-44af-b860-825f9737364f,,"Error: No momento, o cupom não pode ser aplicado nesta loja. Retire-o da sacola e tente novamente.",2023-02-02
7a145e96-56a6-43cb-879f-161c578be1c5,1a4ceeb0-57a7-4529-b1c7-6adbd16ba5f8,2023-02-02T19:03:33.333+0000,0666a1e1-0eea-4dd4-99e5-1ba806225c0f,dd0f65e0-5f6d-4cf9-a51f-9c201937c756,,"Error: Para fazer seu pedido, escolha o pagamento via Pix ou na entrega. Se preferir, acesse a Ajuda para mais detalhes.",2023-02-02
3041efd1-8b29-4a5e-9df8-0b5e701a9984,82847537-5c48-4a3f-bd79-26bd2745d5f8,2023-02-02T21:04:16.416+0000,fe538f26-2eac-449e-a987-236c8ff20066,847ac480-5a0f-4d09-bebb-84ec6adb0bf4,2a9765af-65e6-43b2-8c74-db5038ef3b0b,success,2023-02-02
23d01c54-9482-4541-86a6-c84982680793,28019b02-76de-4eae-8f51-709da0e10340,2023-02-02T02:42:00.420+0000,76612a6a-fa61-4e07-abf2-0dadeca674a8,01ca5bb3-e6aa-4d8d-97ad-20bc3529c0b3,cf325971-d87c-4920-812a-271cd4653ca0,success,2023-02-02
0ef47501-15dd-4132-8c46-c00e9f451178,007f4ef0-58a0-4030-a264-05727707cce7,2023-02-02T23:46:55.465+0000,369a9ba4-5c4b-4470-9c9b-2aceacb97ecc,cc8d9c88-9d87-46e6-8bd0-1a1d48d1697e,a3cf7380-29cb-4a58-bbdf-3a41d9208f5f,success,2023-02-02
ee619bdd-5e5b-43e3-aa1c-310415082ddb,58efb5b1-1d61-4347-93a1-242840aea5be,2023-02-02T21:48:03.483+0000,0413cd66-3df0-481e-aca7-bbcd65fdfa34,d95601a2-4c60-4289-80eb-f8b919a2ab82,e8b7ee83-8d20-4ae1-85fe-f0643e74ad6c,success,2023-02-02
9e5c213a-518c-47c9-a26e-81b1f7f68dbd,UPDATE_FASTER_SDK,2023-02-02T13:13:09.139+0000,6e75fbc9-0208-4ca9-be4c-2ae47966c7bb,6c62a132-5bfb-4a3b-aab0-5e5f61589ae7,69924745-d89e-4341-bfae-72bb46d001f7,success,2023-02-02
c749f808-7a79-4fe0-ac37-833ca9665b1f,d7eeb64c-9130-4b28-b390-c4edae5186ea,2023-02-02T13:35:31.353+0000,583d5d3c-4ec9-42f4-b74d-0f19752a596b,ee8695ff-d0b2-4285-a2c0-e515f80f6472,acba0b14-235b-4f9b-85ff-582d1a58f82c,success,2023-02-02
